start_time,end_time,duration,pitch,pitch_midi,velocity,note_name
208.48617868480724,208.8938117913832,0.4076331065759575,277.1826309768721,61,0.64079446,Csharp4
206.98849160997733,207.3484009070295,0.35990929705215535,184.9972113558172,54,0.7013217,Fsharp3
206.45314875283447,206.6040784580499,0.15092970521544657,207.65234878997256,56,0.7114786,Gsharp3
206.26738911564627,206.41831882086169,0.15092970521541815,220.0,57,0.5718509,A3
205.58240045351474,205.80299002267574,0.2205895691610067,195.99771799087463,55,0.6268711,G3
205.38503083900227,205.58240045351474,0.1973696145124677,195.99771799087463,55,0.7871238,G3
204.59426848072562,204.97868163265306,0.38441315192744696,164.81377845643496,52,0.4715538,E3
204.43172879818593,204.59426848072562,0.16253968253968765,174.61411571650194,53,0.7625796,F3
204.23435918367346,204.43172879818593,0.1973696145124677,174.61411571650194,53,0.5502567,F3
203.71191020408162,203.9092798185941,0.1973696145124677,184.9972113558172,54,0.6417635,Fsharp3
203.45649070294783,203.71191020408162,0.25541950113378675,184.9972113558172,54,0.5752552,Fsharp3
203.2823410430839,203.45649070294783,0.17414965986392872,184.9972113558172,54,0.7491051,Fsharp3
202.934041723356,203.2823410430839,0.3482993197279143,184.9972113558172,54,0.7601945,Fsharp3
201.89946984126985,202.10844943310659,0.2089795918367372,174.61411571650194,53,0.41823435,F3
201.20287120181408,201.36541088435374,0.16253968253965922,174.61411571650194,53,0.58370316,F3
200.66881224489796,201.20287120181408,0.5340589569161125,174.61411571650194,53,0.47587234,F3
197.4735006802721,198.08882947845805,0.6153287981859421,233.08188075904496,58,0.47198242,Asharp3
197.3225709750567,197.4735006802721,0.15092970521541815,233.08188075904496,58,0.64275444,Asharp3
197.09037142857142,197.3225709750567,0.2321995464852762,233.08188075904496,58,0.6041048,Asharp3
196.92783174603176,197.09037142857142,0.16253968253965922,233.08188075904496,58,0.6748529,Asharp3
196.76529206349207,196.9162217687075,0.15092970521541815,207.65234878997256,56,0.6042961,Gsharp3
196.47375873015875,196.73046213151926,0.25670340136051095,184.9972113558172,54,0.62679297,Fsharp3
196.2299492063492,196.47375873015875,0.24380952380954568,184.9972113558172,54,0.54264396,Fsharp3
195.9861396825397,196.2299492063492,0.24380952380951726,184.9972113558172,54,0.626469,Fsharp3
195.71911020408163,195.8932598639456,0.17414965986395714,207.65234878997256,56,0.5863558,Gsharp3
195.37081088435374,195.71911020408163,0.34829931972788586,207.65234878997256,56,0.5937341,Gsharp3
195.1386113378685,195.37081088435374,0.23219954648524777,207.65234878997256,56,0.757713,Gsharp3
194.9180217687075,195.1386113378685,0.2205895691610067,207.65234878997256,56,0.7869707,Gsharp3
193.7905700680272,194.20852925170067,0.4179591836734744,207.65234878997256,56,0.5710597,Gsharp3
193.65125034013604,193.7905700680272,0.13931972789114866,207.65234878997256,56,0.6787568,Gsharp3
193.50032063492063,193.65125034013604,0.15092970521541815,207.65234878997256,56,0.51399225,Gsharp3
192.91982176870746,193.15202131519274,0.2321995464852762,207.65234878997256,56,0.6368089,Gsharp3
192.24515918367348,192.50057868480727,0.25541950113378675,184.9972113558172,54,0.7370231,Fsharp3
191.94329977324264,192.24515918367348,0.3018594104308363,184.9972113558172,54,0.4733585,Fsharp3
191.7343201814059,191.94329977324264,0.2089795918367372,184.9972113558172,54,0.47993645,Fsharp3
191.2931410430839,191.61822040816327,0.3250793650793753,207.65234878997256,56,0.68224514,Gsharp3
191.13060136054423,191.2931410430839,0.16253968253965922,207.65234878997256,56,0.7108356,Gsharp3
190.65330839002266,191.0145015873016,0.3611931972789364,277.1826309768721,61,0.47939807,Csharp4
190.37466893424036,190.6416984126984,0.2670294784580278,261.6255653005986,60,0.54366696,C4
189.4807006802721,189.75934013605442,0.27863945578232574,155.56349186104046,51,0.54483676,Dsharp3
188.83054195011337,189.24850113378685,0.4179591836734744,184.9972113558172,54,0.740415,Fsharp3
188.13265941043085,188.38807891156463,0.25541950113378675,207.65234878997256,56,0.72807425,Gsharp3
187.98172970521543,188.13265941043085,0.15092970521541815,220.0,57,0.625958,A3
187.4592807256236,187.90045986394557,0.44117913832198496,195.99771799087463,55,0.41554937,G3
186.19250929705217,186.6801283446712,0.4876190476190345,174.61411571650194,53,0.6344248,F3
185.5539605442177,185.89064988662133,0.3366893424036448,184.9972113558172,54,0.41624874,Fsharp3
185.24049115646258,185.391420861678,0.15092970521541815,184.9972113558172,54,0.47288817,Fsharp3
184.86897188208619,185.24049115646258,0.3715192743763964,184.9972113558172,54,0.72160274,Fsharp3
183.90405986394558,184.054989569161,0.15092970521541815,174.61411571650194,53,0.6624022,F3
183.69508027210884,183.90405986394558,0.2089795918367372,184.9972113558172,54,0.60606825,Fsharp3
183.4164408163265,183.6486403628118,0.2321995464852762,174.61411571650194,53,0.44229016,F3
182.60245850340135,182.87077188208616,0.26831337868480887,184.9972113558172,54,0.4334003,Fsharp3
182.47474875283447,182.73016825396826,0.25541950113378675,369.9944227116344,66,0.3102456,Fsharp4
181.01189160997734,181.22087120181405,0.20897959183670878,233.08188075904496,58,0.31466034,Asharp3
181.00028163265307,181.2092612244898,0.2089795918367372,1864.6550460723597,94,0.48464993,Asharp6
180.22112925170066,180.69713832199545,0.47600907029479345,233.08188075904496,58,0.6655885,Asharp3
180.03536961451246,180.22112925170066,0.1857596371881982,233.08188075904496,58,0.7686118,Asharp3
179.7451201814059,180.03536961451246,0.2902494331065668,233.08188075904496,58,0.7176061,Asharp3
177.0271015873016,177.18964126984127,0.16253968253968765,277.1826309768721,61,0.49383315,Csharp4
174.77219818594102,174.98246167800454,0.21026349206351824,1396.9129257320155,89,0.42671564,F6
174.77219818594102,174.98246167800454,0.21026349206351824,277.1826309768721,61,0.27876416,Csharp4
174.51677868480724,174.70253832199546,0.18575963718822663,311.1269837220809,63,0.38671303,Dsharp4
174.505168707483,174.7489782312925,0.24380952380951726,932.3275230361799,82,0.3546597,Asharp5
170.98606167800455,171.26470113378684,0.2786394557822973,233.08188075904496,58,0.7748294,Asharp3
170.84674195011337,170.98606167800455,0.13931972789117708,233.08188075904496,58,0.85879487,Asharp3
170.4855487528345,170.6364784580499,0.15092970521541815,261.6255653005986,60,0.6704045,C4
169.97470975056692,170.28817913832202,0.3134693877551058,233.08188075904496,58,0.5110016,Asharp3
166.55880861678006,166.84905804988662,0.2902494331065668,207.65234878997256,56,0.32464385,Gsharp3
164.42128888888888,164.61865850340135,0.1973696145124677,739.9888454232688,78,0.3883226,Fsharp5
162.8874879818594,163.03970158730158,0.15221360544217077,233.08188075904496,58,0.59612715,Asharp3
161.4826807256236,162.6436784580499,1.1609977324262957,233.08188075904496,58,0.733685,Asharp3
160.83123809523812,161.04150158730158,0.2102634920634614,932.3275230361799,82,0.39417753,Asharp5
158.60083854875282,158.84464807256236,0.24380952380954568,311.1269837220809,63,0.43613398,Dsharp4
157.5095006802721,157.68365034013604,0.17414965986392872,830.6093951598903,80,0.30084914,Gsharp5
157.24247120181406,157.42823083900225,0.1857596371881982,184.9972113558172,54,0.43089896,Fsharp3
156.59102857142858,156.80000816326532,0.2089795918367372,277.1826309768721,61,0.6031255,Csharp4
156.3588290249433,156.60263854875285,0.24380952380954568,311.1269837220809,63,0.6553935,Dsharp4
155.61579047619048,155.75511020408163,0.13931972789114866,277.1826309768721,61,0.43472663,Csharp4
152.66428843537415,152.81521814058956,0.15092970521541815,2093.004522404789,96,0.28072903,C7
152.62945850340137,154.37223900226758,1.7427804988662103,233.08188075904496,58,0.64648986,Asharp3
152.2695492063492,152.4320888888889,0.16253968253968765,261.6255653005986,60,0.590597,C4
150.82862811791384,150.97955782312926,0.15092970521541815,830.6093951598903,80,0.2786226,Gsharp5
150.48032879818595,150.64286848072564,0.16253968253968765,1244.5079348883237,87,0.36426228,Dsharp6
149.79534013605442,149.9346598639456,0.13931972789117708,830.6093951598903,80,0.36541498,Gsharp5
148.11060952380953,148.29636916099773,0.1857596371881982,1244.5079348883237,87,0.31666514,Dsharp6
147.50689070294783,147.646210430839,0.13931972789117708,830.6093951598903,80,0.41057006,Gsharp5
143.208631292517,144.6134385487528,1.404807256235813,622.2539674441618,75,0.56212056,Dsharp5
142.5920185941043,143.00997777777778,0.4179591836734744,233.08188075904496,58,0.47158146,Asharp3
141.5006807256236,141.84898004535148,0.34829931972788586,184.9972113558172,54,0.5030741,Fsharp3
140.68669841269843,141.05950158730158,0.37280317460314905,207.65234878997256,56,0.5433582,Gsharp3
140.5009387755102,140.68669841269843,0.18575963718822663,207.65234878997256,56,0.60952115,Gsharp3
139.30511111111113,139.46765079365082,0.16253968253968765,311.1269837220809,63,0.49733177,Dsharp4
139.1541814058957,139.45604081632655,0.3018594104308363,207.65234878997256,56,0.5267345,Gsharp3
139.04840770975056,139.30511111111113,0.2567034013605678,311.1269837220809,63,0.2818944,Dsharp4
139.02518775510202,139.1541814058957,0.12899365079368863,207.65234878997256,56,0.36942354,Gsharp3
138.4446888888889,138.65366848072563,0.2089795918367372,207.65234878997256,56,0.665606,Gsharp3
137.7829201814059,137.95706984126983,0.17414965986392872,184.9972113558172,54,0.6789752,Fsharp3
137.19081133786847,137.4926707482993,0.3018594104308363,184.9972113558172,54,0.44139546,Fsharp3
136.02852970521542,136.21428934240365,0.18575963718822663,349.2282314330039,65,0.3932215,F4
136.02852970521542,136.24911927437643,0.2205895691610067,277.1826309768721,61,0.5202193,Csharp4
135.86599002267573,136.02852970521542,0.16253968253968765,277.1826309768721,61,0.63627464,Csharp4
135.7847201814059,135.93564988662132,0.15092970521541815,554.3652619537442,73,0.26053596,Csharp5
134.92429795918366,135.11134149659864,0.18704353741497926,155.56349186104046,51,0.5191957,Dsharp3
134.44828888888887,134.66887845804987,0.2205895691610067,184.9972113558172,54,0.51327187,Fsharp3
133.83296009070293,133.9722798185941,0.13931972789117708,207.65234878997256,56,0.7174521,Gsharp3
133.60076054421768,133.80974013605442,0.2089795918367372,220.0,57,0.53128767,A3
132.76355827664398,133.10024761904762,0.3366893424036448,195.99771799087463,55,0.34523705,G3
132.48491882086168,132.62423854875283,0.13931972789114866,146.8323839587038,50,0.35370505,D3
131.83476009070296,132.0089097505669,0.17414965986392872,174.61411571650194,53,0.5534089,F3
131.6373904761905,131.83476009070296,0.1973696145124677,174.61411571650194,53,0.6512616,F3
130.59120861678005,130.7305283446712,0.13931972789114866,184.9972113558172,54,0.6185377,Fsharp3
130.3590090702948,130.59120861678005,0.23219954648524777,184.9972113558172,54,0.7398189,Fsharp3
130.17324943310658,130.3590090702948,0.18575963718822663,174.61411571650194,53,0.39680004,F3
129.3257210884354,129.53470068027212,0.2089795918367372,184.9972113558172,54,0.5222518,Fsharp3
128.24470929705214,128.38402902494332,0.13931972789117708,554.3652619537442,73,0.35784432,Csharp5
128.0125097505669,128.1982693877551,0.1857596371881982,277.1826309768721,61,0.3934064,Csharp4
125.03778775510204,125.30610113378685,0.26831337868480887,233.08188075904496,58,0.53752047,Asharp3
124.68948843537414,125.03778775510204,0.34829931972790007,233.08188075904496,58,0.66869414,Asharp3
124.41084897959183,124.68948843537414,0.27863945578231153,233.08188075904496,58,0.5703385,Asharp3
124.28313922902494,124.59660861678005,0.3134693877551058,1174.6590716696303,86,0.32349345,D6
124.27152925170068,124.41084897959183,0.13931972789114866,233.08188075904496,58,0.6015899,Asharp3
123.86518004535148,124.00449977324263,0.13931972789114866,739.9888454232688,78,0.40186048,Fsharp5
123.85357006802721,124.06254965986395,0.2089795918367372,184.9972113558172,54,0.5765,Fsharp3
123.23824126984127,123.72586031746032,0.48761904761904873,184.9972113558172,54,0.57711804,Fsharp3
122.52874875283446,122.92348798185941,0.3947392290249496,207.65234878997256,56,0.74504286,Gsharp3
122.36620907029479,122.52874875283446,0.16253968253967344,207.65234878997256,56,0.8030419,Gsharp3
122.21527936507937,122.36620907029479,0.15092970521541815,195.99771799087463,55,0.50116706,G3
120.99494784580499,121.30970113378685,0.3147532879818584,207.65234878997256,56,0.71617067,Gsharp3
120.333179138322,120.49571882086167,0.16253968253967344,207.65234878997256,56,0.7257567,Gsharp3
119.59014058956916,120.00809977324262,0.4179591836734602,184.9972113558172,54,0.4945746,Fsharp3
119.230231292517,119.39277097505669,0.16253968253968765,184.9972113558172,54,0.5887352,Fsharp3
119.07801768707483,119.21862131519273,0.14060362811790128,174.61411571650194,53,0.5746461,F3
118.63683854875283,118.8690380952381,0.23219954648526198,207.65234878997256,56,0.6462978,Gsharp3
118.43946893424037,118.63683854875283,0.1973696145124677,220.0,57,0.5439657,A3
117.97506984126984,118.13760952380953,0.16253968253968765,277.1826309768721,61,0.6899714,Csharp4
117.73126031746033,117.97506984126984,0.24380952380951726,277.1826309768721,61,0.779507,Csharp4
116.80117823129252,117.05659773242631,0.25541950113378675,155.56349186104046,51,0.6457633,Dsharp3
116.336779138322,116.51092879818594,0.17414965986394293,174.61411571650194,53,0.3212156,F3
116.16262947845806,116.336779138322,0.17414965986394293,184.9972113558172,54,0.46435612,Fsharp3
115.64018049886621,115.8027201814059,0.16253968253968765,207.65234878997256,56,0.6983255,Gsharp3
115.44281088435375,115.59374058956917,0.15092970521541815,220.0,57,0.45252717,A3
114.80297823129251,114.95390793650793,0.15092970521541815,195.99771799087463,55,0.41318992,G3
114.59399863945578,114.80297823129251,0.2089795918367372,195.99771799087463,55,0.41809797,G3
114.44306893424036,114.59399863945578,0.15092970521541815,195.99771799087463,55,0.46536738,G3
113.676810430839,113.83935011337869,0.16253968253968765,174.61411571650194,53,0.6416088,F3
113.4910507936508,113.676810430839,0.1857596371881982,174.61411571650194,53,0.6711447,F3
112.56096870748298,112.79316825396825,0.23219954648526198,184.9972113558172,54,0.58549154,Fsharp3
112.2126693877551,112.56096870748298,0.34829931972788586,184.9972113558172,54,0.7951227,Fsharp3
112.00368979591836,112.2126693877551,0.2089795918367372,174.61411571650194,53,0.4771301,F3
111.08521768707483,111.41158095238094,0.3263632653061137,184.9972113558172,54,0.56355286,Fsharp3
110.81818820861677,111.03877777777777,0.22058956916099248,174.61411571650194,53,0.5667286,F3
110.37700907029478,110.53954875283446,0.16253968253968765,174.61411571650194,53,0.42282695,F3
109.9938798185941,110.3073492063492,0.3134693877551058,184.9972113558172,54,0.57787764,Fsharp3
109.83134013605442,109.9938798185941,0.16253968253967344,184.9972113558172,54,0.6160464,Fsharp3
109.11023764172336,109.24955736961452,0.13931972789116287,233.08188075904496,58,0.64029336,Asharp3
107.9376299319728,108.123389569161,0.18575963718821242,233.08188075904496,58,0.64478713,Asharp3
107.78670022675738,107.9376299319728,0.15092970521541815,233.08188075904496,58,0.602403,Asharp3
107.51967074829932,107.69382040816328,0.17414965986395714,233.08188075904496,58,0.6675834,Asharp3
107.35713106575965,107.51967074829932,0.16253968253967344,233.08188075904496,58,0.32299876,Asharp3
106.786958276644,106.9727179138322,0.1857596371881982,233.08188075904496,58,0.6783364,Asharp3
106.53153877551021,106.786958276644,0.25541950113378675,233.08188075904496,58,0.7591623,Asharp3
106.36899909297053,106.53153877551021,0.16253968253968765,233.08188075904496,58,0.42629507,Asharp3
105.32410113378685,105.47503083900227,0.15092970521541815,174.61411571650194,53,0.36992627,F3
105.1022276643991,105.28798730158731,0.18575963718821242,207.65234878997256,56,0.7035582,Gsharp3
104.96290793650793,105.1022276643991,0.13931972789116287,207.65234878997256,56,0.4878848,Gsharp3
104.69587845804989,104.88163809523809,0.1857596371881982,195.99771799087463,55,0.6262992,G3
103.26656734693877,103.39556099773243,0.1289936507936602,184.9972113558172,54,0.48813415,Fsharp3
102.90665804988662,103.09241768707483,0.18575963718821242,174.61411571650194,53,0.51492226,F3
102.5351387755102,102.67445850340135,0.13931972789114866,174.61411571650194,53,0.47783783,F3
102.3145492063492,102.5351387755102,0.2205895691610067,184.9972113558172,54,0.7484305,Fsharp3
101.32770113378685,101.47863083900226,0.15092970521541815,184.9972113558172,54,0.45942038,Fsharp3
101.05938775510204,101.32770113378685,0.26831337868480887,184.9972113558172,54,0.28337047,Fsharp3
100.73430839002268,100.8852380952381,0.15092970521541815,207.65234878997256,56,0.6000042,Gsharp3
99.75907029478458,100.36278911564625,0.6037188208616726,277.1826309768721,61,0.6139507,Csharp4
99.30499727891157,99.4339909297052,0.1289936507936318,155.56349186104046,51,0.56889164,Dsharp3
98.72449841269842,98.94508798185942,0.22058956916099248,184.9972113558172,54,0.6860908,Fsharp3
98.573568707483,98.72449841269842,0.15092970521541815,184.9972113558172,54,0.65385634,Fsharp3
98.3878090702948,98.573568707483,0.18575963718821242,207.65234878997256,56,0.78535056,Gsharp3
98.05111972789116,98.19043945578233,0.13931972789116287,184.9972113558172,54,0.46635,Fsharp3
97.59833061224491,97.87697006802722,0.27863945578231153,146.8323839587038,50,0.56451416,D3
96.84239818594105,96.99332789115647,0.15092970521541815,155.56349186104046,51,0.4927317,Dsharp3
96.58697868480726,96.84239818594105,0.25541950113378675,174.61411571650194,53,0.6319706,F3
96.134189569161,96.31994920634921,0.18575963718821242,174.61411571650194,53,0.40896514,F3
95.40276099773243,95.96003990929705,0.5572789115646231,174.61411571650194,53,0.67625594,F3
95.05317777777778,95.40276099773243,0.3495832199546527,174.61411571650194,53,0.41503105,F3
93.61354058956915,93.83413015873016,0.2205895691610067,184.9972113558172,54,0.62736887,Fsharp3
93.21751746031745,93.61354058956915,0.39602312925170224,184.9972113558172,54,0.5394623,Fsharp3
92.92726802721089,93.21751746031745,0.2902494331065668,184.9972113558172,54,0.36081284,Fsharp3
92.61379863945578,92.75311836734693,0.13931972789114866,739.9888454232688,78,0.3010949,Fsharp5
92.3235492063492,92.52091882086168,0.19736961451248192,155.56349186104046,51,0.6176951,Dsharp3
92.03329977324263,92.3235492063492,0.2902494331065668,155.56349186104046,51,0.41800135,Dsharp3
91.3586371882086,91.56890068027211,0.21026349206350403,184.9972113558172,54,0.5845204,Fsharp3
91.21931746031746,91.3586371882086,0.13931972789114866,184.9972113558172,54,0.62306184,Fsharp3
90.65042857142856,91.1728775510204,0.522448979591843,207.65234878997256,56,0.7403904,Gsharp3
89.81451020408163,90.04670975056689,0.23219954648526198,146.8323839587038,50,0.47240797,D3
89.65197052154194,89.81451020408163,0.16253968253968765,155.56349186104046,51,0.37240848,Dsharp3
89.1166276643991,89.3372172335601,0.22058956916099248,184.9972113558172,54,0.52589375,Fsharp3
88.94247800453515,89.1166276643991,0.17414965986395714,174.61411571650194,53,0.65672654,F3
88.72188843537415,88.86120816326532,0.13931972789116287,207.65234878997256,56,0.55524963,Gsharp3
88.28070929705216,88.4548589569161,0.17414965986394293,207.65234878997256,56,0.45926937,Gsharp3
88.0485097505669,88.2690993197279,0.2205895691610067,233.08188075904496,58,0.5077179,Asharp3
87.66538049886621,88.0485097505669,0.38312925170068013,207.65234878997256,56,0.42765328,Gsharp3
86.20123945578231,86.43343900226758,0.23219954648526198,184.9972113558172,54,0.39685923,Fsharp3
85.96903990929705,86.20123945578231,0.23219954648526198,174.61411571650194,53,0.76625437,F3
85.66718049886622,85.87616009070295,0.2089795918367372,184.9972113558172,54,0.57614034,Fsharp3
85.27115736961451,85.42208707482993,0.15092970521541815,184.9972113558172,54,0.63324857,Fsharp3
85.07378775510205,85.23632743764172,0.16253968253967344,174.61411571650194,53,0.62121135,F3
83.38905714285714,83.90118004535147,0.5121229024943261,184.9972113558172,54,0.5834682,Fsharp3
83.14524761904761,83.3077873015873,0.16253968253968765,174.61411571650194,53,0.4163432,F3
82.83177823129252,83.0871977324263,0.25541950113378675,174.61411571650194,53,0.6576445,F3
82.69245850340135,82.83177823129252,0.13931972789116287,174.61411571650194,53,0.6871292,F3
80.46205895691611,80.78713832199547,0.3250793650793611,698.4564628660078,77,0.31447425,F5
80.369179138322,80.52010884353741,0.15092970521541815,233.08188075904496,58,0.36197054,Asharp3
78.89342811791384,79.84673015873017,0.9533020408163253,233.08188075904496,58,0.5844517,Asharp3
78.74249841269841,78.88181814058957,0.13931972789116287,207.65234878997256,56,0.5711978,Gsharp3
78.4058090702948,78.64961859410431,0.24380952380951726,184.9972113558172,54,0.612728,Fsharp3
77.8717501133787,78.4058090702948,0.5340589569160983,184.9972113558172,54,0.61558294,Fsharp3
77.60472063492064,77.82531020408163,0.22058956916099248,207.65234878997256,56,0.67852503,Gsharp3
76.9068380952381,77.60472063492064,0.6978825396825385,207.65234878997256,56,0.6821649,Gsharp3
75.54847074829932,76.0244798185941,0.47600907029477924,207.65234878997256,56,0.662267,Gsharp3
75.16405759637188,75.30337732426304,0.13931972789116287,184.9972113558172,54,0.35132822,Fsharp3
74.85058820861678,75.10600770975057,0.25541950113378675,207.65234878997256,56,0.6769588,Gsharp3
74.153989569161,74.43262902494331,0.27863945578231153,184.9972113558172,54,0.59968036,Fsharp3
73.89857006802721,74.153989569161,0.25541950113378675,184.9972113558172,54,0.44338265,Fsharp3
73.65476054421768,73.89857006802721,0.24380952380953147,184.9972113558172,54,0.64024603,Fsharp3
73.25873741496598,73.47932698412698,0.2205895691610067,207.65234878997256,56,0.52469134,Gsharp3
73.11941768707483,73.25873741496598,0.13931972789114866,220.0,57,0.51930904,A3
72.44603900226757,72.71306848072562,0.26702947845805625,277.1826309768721,61,0.6580322,Csharp4
72.27188934240363,72.44603900226757,0.17414965986394293,277.1826309768721,61,0.79245085,Csharp4
71.31858730158731,71.58690068027211,0.26831337868479466,155.56349186104046,51,0.638465,Dsharp3
70.74969841269842,71.06316780045353,0.3134693877551058,184.9972113558172,54,0.6707438,Fsharp3
70.54071882086168,70.70325850340137,0.16253968253968765,207.65234878997256,56,0.5079973,Gsharp3
70.16919954648526,70.40139909297052,0.23219954648526198,207.65234878997256,56,0.740383,Gsharp3
70.02987981859411,70.16919954648526,0.13931972789114866,220.0,57,0.72995377,A3
69.40165714285715,69.53065079365079,0.128993650793646,195.99771799087463,55,0.55698866,G3
69.19267755102041,69.40165714285715,0.2089795918367372,195.99771799087463,55,0.34856638,G3
68.10133968253969,68.44963900226757,0.34829931972788586,174.61411571650194,53,0.6380572,F3
67.90397006802722,68.05489977324264,0.15092970521541815,155.56349186104046,51,0.5548018,Dsharp3
67.61372063492064,67.75304036281179,0.13931972789114866,195.99771799087463,55,0.4966687,G3
67.47311700680272,67.61372063492064,0.1406036281179155,184.9972113558172,54,0.6569806,Fsharp3
